Mobility Type,X Variable,Y Variable,MAPE,MAE,R2
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 18 and 19 years,a,162.3682752355078,0.0011380846317540587,0.00020331042097088137
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 18 and 19 years,p,62.52702346691817,18.932255567552087,0.19145497975741765
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 18 and 19 years,s,106.04505752869235,2.7611421732296106,0.35319849766714473
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 20 years,a,162.34762880287374,0.0011378932192852886,0.000302776973373442
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 20 years,p,61.97264106859268,18.79257416853235,0.19831997826407033
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 20 years,s,103.47894110074336,2.7592764816699855,0.3503439761246787
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 21 years,a,162.37337446465585,0.0011380316739571946,0.0002424750783603935
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 21 years,p,62.07252538524878,18.879892679018585,0.19548615113917445
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 21 years,s,102.37197802204969,2.6998192511180386,0.3883916336225689
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 22 to 24 years,a,162.46621601056867,0.0011388008503983884,5.048406458341148e-05
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 22 to 24 years,p,62.66511658563745,19.03654327744573,0.18487448819308572
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 22 to 24 years,s,104.60969249491876,2.795636367917403,0.329934740522668
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 25 to 29 years,a,162.4920664110287,0.001139049906109821,2.402241157750673e-05
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 25 to 29 years,p,61.570153030034035,18.585826532167705,0.2075571406517831
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 25 to 29 years,s,99.43107070071434,2.7000962669393114,0.4340652253079077
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 30 to 34 years,a,162.515990565524,0.0011391512408485862,3.0528111409910963e-06
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 30 to 34 years,p,61.96301052901715,18.650403911370976,0.20335453407316473
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 30 to 34 years,s,100.2315146144356,2.7412266100205827,0.4113691133610704
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 35 to 39 years,a,162.50702626865197,0.001139087095877891,8.866397528395353e-06
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 35 to 39 years,p,62.766484089295396,18.91388143971962,0.1872928675130766
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 35 to 39 years,s,101.61376833753002,2.789101663141397,0.3805420451433029
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 40 to 44 years,a,162.35662995275086,0.0011392959800357095,9.182452128397856e-05
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 40 to 44 years,p,63.311468912971506,19.080778619601798,0.17746241502306925
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 40 to 44 years,s,104.25374349225373,2.827195770437656,0.32771289283271343
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 45 to 49 years,a,162.53924894163237,0.00113930417885755,1.7609864100043282e-05
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 45 to 49 years,p,64.12880027364292,19.340350876610092,0.16620956108801244
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 45 to 49 years,s,106.89795478516619,2.8486491104185365,0.30949061635609443
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 50 to 54 years,a,162.5022015683477,0.0011391659474559491,0.0002568645576980222
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 50 to 54 years,p,64.46731380671196,19.45722049754423,0.1612238266552919
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 50 to 54 years,s,109.19706289151381,2.867151304964657,0.2917573455278978
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 55 to 59 years,a,162.51062656250386,0.001140336637322081,0.0005135696743171492
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 55 to 59 years,p,64.82663052738195,19.587269798388103,0.15436572817870264
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 55 to 59 years,s,111.05230810825097,2.8963596847330986,0.2664234177787097
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 60 and 61 years,a,162.54404505600547,0.0011413698496701796,0.0007395630348646653
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 60 and 61 years,p,65.09090570046506,19.644164790912566,0.14710904046501205
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 60 and 61 years,s,112.96036298963924,2.9210040184781305,0.23734000341301487
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 62 to 64 years,a,162.4841596741968,0.0011405711397866098,0.0005978538456778981
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 62 to 64 years,p,65.5612213791979,19.813191357892553,0.14079399825017713
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 62 to 64 years,s,112.91760662520167,2.9369498363809465,0.24025818627837958
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 65 and 66 years,a,162.43965113411133,0.0011410200078426549,0.0007064976385939836
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 65 and 66 years,p,66.08771062273581,19.97889829338956,0.13165404278711446
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 65 and 66 years,s,112.20588893824879,2.9260513875373717,0.24364210711494283
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 67 to 69 years,a,162.3741800122546,0.0011400848416850957,0.0005115835014194436
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 67 to 69 years,p,65.94924523727346,19.91319197878417,0.13535245810786567
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 67 to 69 years,s,112.56386710780933,2.9313817836957345,0.23722373922330442
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 70 to 74 years,a,162.31075426312827,0.0011395523640954357,0.0004431704713180329
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 70 to 74 years,p,65.62769605900974,19.826069542898388,0.1405319309277625
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 70 to 74 years,s,111.29495487485077,2.9043098518446313,0.24759098382422784
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 75 to 79 years,a,162.2048710849665,0.001140862083551369,0.0007562974365565855
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 75 to 79 years,p,65.2138894172953,19.691013791626464,0.14902805291990773
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 75 to 79 years,s,109.67824641869912,2.8503269818890717,0.264701741702303
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 80 to 84 years,a,162.13160209032006,0.001143776242496533,0.001902742832997295
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 80 to 84 years,p,65.2789271957173,19.689640338383047,0.14717132211622874
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 80 to 84 years,s,109.20638137703382,2.839410394696585,0.26895246913483983
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 85 years and over,a,162.05152479248196,0.0011514949372309119,0.005480286584783167
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 85 years and over,p,65.49900519575786,19.80230210765352,0.152298993661642
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Male: 85 years and over,s,106.34718623777289,2.743619297950142,0.3152168077724007
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female,a,162.5280635894886,0.001139194110258609,7.348103681081852e-09
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female,p,63.33317278218369,19.12020837187222,0.1790548859966571
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female,s,103.95008635078942,2.7575169999493054,0.3492956170000331
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: Under 5 years,a,161.9519060453095,0.0011382672453948937,0.0006342869009301477
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: Under 5 years,p,62.62056421798922,18.9938533301935,0.18587386879945056
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: Under 5 years,s,102.4683352822236,2.809046784084647,0.35822826616738546
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 5 to 9 years,a,161.91507654366416,0.001138058417007219,0.0006849770509365083
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 5 to 9 years,p,63.07337925860924,19.1238411787276,0.17631406721306286
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 5 to 9 years,s,106.77187887178565,2.835528158367393,0.29008983927179666
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 10 to 14 years,a,162.23253810069315,0.0011368498918226375,0.0005930973046234245
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 10 to 14 years,p,63.52391611507435,19.262241360544703,0.17068572781470193
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 10 to 14 years,s,108.53061922400454,2.8639762467924936,0.2753961323559402
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 15 to 17 years,a,154.09705180347277,0.0010972297099464778,0.034347396845201494
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 15 to 17 years,p,63.687227783224806,19.29789004086334,0.16780595775468687
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 15 to 17 years,s,109.58554362029037,2.880495790235178,0.2692173023568343
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 18 and 19 years,a,162.41570198486951,0.0011384679774120692,9.425045012201316e-05
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 18 and 19 years,p,62.180573603888604,18.71629021152669,0.20328239639199397
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 18 and 19 years,s,102.63895584107206,2.6153267525112693,0.42364644153621467
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 20 years,a,151.66261529978868,0.0010989167294750497,0.03839605650095712
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 20 years,p,61.703758188397906,18.52605512463258,0.21359739269267886
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 20 years,s,105.3833310933495,2.7249557895601497,0.384877638944232
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 21 years,a,162.43258474636738,0.0011384947920233303,0.00014074352788817635
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 21 years,p,62.09428615331818,18.77250089853673,0.20144288078050865
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 21 years,s,101.95593978606013,2.5871034253293663,0.4285674354333575
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 22 to 24 years,a,162.47486042789535,0.0011388659042962945,4.275477513449033e-05
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 22 to 24 years,p,61.47599263630119,18.65983330595419,0.21256500796595634
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 22 to 24 years,s,100.1632833943691,2.657399399837767,0.4350327844143824
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 25 to 29 years,a,162.44591548851406,0.001138786527960767,0.00010679808382496603
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 25 to 29 years,p,61.4469307946941,18.456162064872952,0.21053123613915703
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 25 to 29 years,s,98.97362902579229,2.665854972209323,0.4464265499372495
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 30 to 34 years,a,158.3390043488066,0.0011056784093828752,0.029498801087526116
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 30 to 34 years,p,62.27376020176795,18.709012424491732,0.19813366259597254
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 30 to 34 years,s,100.02402077315422,2.71836992686544,0.41353621376255967
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 35 to 39 years,a,162.46000363919632,0.0011387407221759003,7.953946708150195e-05
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 35 to 39 years,p,62.864972333475876,18.931873154858817,0.18671029083340906
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 35 to 39 years,s,101.23182557501167,2.7563625763230175,0.38182776302068644
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 40 to 44 years,a,162.46378735007977,0.001138701240815167,7.467560634555337e-05
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 40 to 44 years,p,63.313868930603235,19.085775482675302,0.179421579467559
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 40 to 44 years,s,103.53558320566133,2.7874392044316387,0.3469707053195916
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 45 to 49 years,a,162.5339160308258,0.0011392579035229206,3.923429664265399e-06
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 45 to 49 years,p,64.03486811130517,19.31909005118993,0.1693710936200722
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 45 to 49 years,s,106.74475232643022,2.8251743939630103,0.31709732631916443
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 50 to 54 years,a,162.50168260790008,0.0011392857925543827,0.0001963015941346402
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 50 to 54 years,p,64.46077011602918,19.460712589920895,0.16258959246851157
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 50 to 54 years,s,109.28847568974447,2.8517130082167883,0.292650908137423
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 55 to 59 years,a,162.44055963141517,0.0011392667398783228,0.00035304910968569914
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 55 to 59 years,p,64.86500813631113,19.598563799014165,0.15368057320008377
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 55 to 59 years,s,111.43360493961376,2.890989844065705,0.26095755323639436
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 60 and 61 years,a,162.45815604905192,0.0011395009810803605,0.00039510018639321576
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 60 and 61 years,p,65.04092317303076,19.638841972349816,0.15035031457151815
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 60 and 61 years,s,111.79522093192746,2.9068421349219693,0.2563693047699398
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 62 to 64 years,a,162.41707240297038,0.0011394858810845196,0.00039780514191667393
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 62 to 64 years,p,64.93771169639479,19.60041948030508,0.15510984257374016
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 62 to 64 years,s,110.53742639507654,2.865657728855959,0.2692858969705376
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 65 and 66 years,a,162.4057812125241,0.0011406137601341218,0.000603152791127104
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 65 and 66 years,p,65.57828403985567,19.79410904381497,0.14396671556440221
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 65 and 66 years,s,109.05998483256447,2.8499267698848167,0.27932632965921045
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 67 to 69 years,a,162.35619244344292,0.0011391217093764886,0.0003311738093666472
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 67 to 69 years,p,65.36987008136177,19.725461975243135,0.14823934594452182
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 67 to 69 years,s,110.57178648910728,2.886376266528342,0.2630009105064218
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 70 to 74 years,a,162.35245788651105,0.0011392179240470235,0.0002807485353808481
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 70 to 74 years,p,64.95412783795216,19.61144432546721,0.15467438829861646
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 70 to 74 years,s,109.40997024889995,2.8471981162997158,0.27749972864752237
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 75 to 79 years,a,162.25951175371245,0.0011407786324069233,0.0007523092472574433
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 75 to 79 years,p,64.7411492944254,19.529028800952325,0.16082425672123413
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 75 to 79 years,s,108.19906901214044,2.790620185255383,0.29025592549884427
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 80 to 84 years,a,162.2348046409298,0.0011422651277782669,0.0012457889985794113
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 80 to 84 years,p,64.15278063877356,19.387335201245456,0.1735254490349739
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 80 to 84 years,s,107.19052100359252,2.7553601794621074,0.3218161801394973
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 85 years and over,a,162.1250943676801,0.0011514288706841568,0.005127570839867479
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 85 years and over,p,65.4220223838305,19.736429299442456,0.15762140568580285
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Female: 85 years and over,s,106.1958529486023,2.761387957833608,0.33933867585715705
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Median age: Total,a,149.145711034453,0.0010881934649779542,0.047717847930040636
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Median age: Total,p,66.82265256471229,20.19953355107431,0.10230667954274175
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Median age: Total,s,125.12145663746077,3.32485016401031,0.01723117584288114
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Median age: Male,a,148.3806794401298,0.0010809610928818026,0.0634231475999143
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Median age: Male,p,65.40314889371191,19.91654602901456,0.12131150175427907
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Median age: Male,s,124.43033675738813,3.307407041705174,0.0292562226934453
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Median age: Female,a,154.32268407959995,0.001107776563744268,0.05116326682222794
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Median age: Female,p,67.60889084284094,20.362292157219493,0.0899256920771151
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Median age: Female,s,125.7614174424312,3.3372684485402195,0.008014885365410507
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Total.1,a,162.52866923927655,0.0011392009049190298,1.1523984200234594e-07
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Total.1,p,63.416850144247185,19.15913532890863,0.17667739229261392
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Total.1,s,104.77231566065022,2.7910986080031237,0.333717889826904
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Total.2,a,162.52866923927655,0.0011392009049190298,1.1523984200234594e-07
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Total.2,p,63.416850144247185,19.15913532890863,0.17667739229261392
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Total.2,s,104.77231566065022,2.7910986080031237,0.333717889826904
grocery_and_pharmacy_percent_change_from_baseline,Estimates: White alone,a,162.54413916387085,0.0011396887947960545,0.00023390704145853647
grocery_and_pharmacy_percent_change_from_baseline,Estimates: White alone,p,64.86829337985743,19.527883521573315,0.15440301658847988
grocery_and_pharmacy_percent_change_from_baseline,Estimates: White alone,s,119.3874597953438,3.032746279442723,0.19105005626910654
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Black or African American alone,a,162.23326600549885,0.001117747564027919,0.008330267846690997
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Black or African American alone,p,61.28699257591056,17.913908665016603,0.2617727305352755
grocery_and_pharmacy_percent_change_from_baseline,Estimates: American Indian and Alaska Native alone,a,139.33486435857267,0.0010956202998285704,0.125153774428165
grocery_and_pharmacy_percent_change_from_baseline,Estimates: American Indian and Alaska Native alone,p,70.07188061950819,20.796459880086992,0.06376705137574534
grocery_and_pharmacy_percent_change_from_baseline,Estimates: American Indian and Alaska Native alone,s,126.73820878159417,3.36137867111872,0.0013327181342579486
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Asian alone,a,151.0632139289974,0.0011465069012066332,0.02293240401688379
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Asian alone,p,67.85754356989071,20.334041989160504,0.11356763843924822
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Native Hawaiian and Other Pacific Islander alone,a,154.2314332904294,0.001149153327569735,0.0054000383251727735
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Native Hawaiian and Other Pacific Islander alone,p,68.91139941891171,20.493840473943745,0.0750983345265035
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Native Hawaiian and Other Pacific Islander alone,s,103.86534307102306,2.9538302550148634,0.2059577783824733
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Some other race alone,a,163.07887034041948,0.0011415073165966586,0.0007373713369167589
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Some other race alone,p,60.94451846187019,17.90003303016898,0.22210174805799487
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Some other race alone,s,98.66373385945303,2.6376815755081977,0.37767958664515766
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Two or more races,a,162.7807325189674,0.0011399438121982841,0.00013979603437885846
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Two or more races,p,67.07886287890432,20.100898711589412,0.10432321031767067
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Two or more races,s,102.9392646782882,2.8214217730260267,0.29216641704071034
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Two or more races: Two races including Some other race,a,162.7073365084728,0.0011460910943962498,0.0030802798683819965
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Two or more races: Two races including Some other race,p,65.55536477906125,19.253886234334413,0.1395593023123638
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Two or more races: Two races including Some other race,s,98.82099656203476,2.7143442838830447,0.33082805892156175
grocery_and_pharmacy_percent_change_from_baseline,"Estimates: Two or more races: Two races excluding Some other race, and three or more races",a,163.15878892043324,0.0011404667509373402,0.0004069347586956873
grocery_and_pharmacy_percent_change_from_baseline,"Estimates: Two or more races: Two races excluding Some other race, and three or more races",p,67.60145000249558,20.311159265874597,0.09498199115122552
grocery_and_pharmacy_percent_change_from_baseline,"Estimates: Two or more races: Two races excluding Some other race, and three or more races",s,104.41652018361015,2.86576879723777,0.27730165007253704
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Total.3,a,162.52866923927655,0.0011392009049190298,1.1523984200234594e-07
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Total.3,p,63.416850144247185,19.15913532890863,0.17667739229261392
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Total.3,s,104.77231566065022,2.7910986080031237,0.333717889826904
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino,a,162.4645901329228,0.0011393720723046027,7.626146626449337e-05
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino,p,64.92794751541177,19.68493990953721,0.14963368671978772
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino,s,106.77499410374942,2.8617542399781044,0.30890769585111666
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: White alone,a,162.36607207201385,0.0011410586811871413,0.0013518960535231495
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: White alone,p,66.21166225083756,19.986391783418604,0.12960017243580313
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: White alone,s,119.37892317762132,3.0773611713310416,0.1735995938978141
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: Black or African American alone,a,162.21545629973144,0.001115258226449565,0.009533073932496472
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: Black or African American alone,p,61.3474276548714,17.984363139138022,0.2609343042986312
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: American Indian and Alaska Native alone,a,136.32698009214045,0.0010870094770948056,0.16900416390518735
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: American Indian and Alaska Native alone,p,68.64400539590342,20.965837660943635,0.06484955105009693
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: Asian alone,a,151.08853265030325,0.0011464691547510859,0.02296791446905988
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: Asian alone,p,67.86450095495924,20.341841840081457,0.11404307827413473
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone,a,154.18447846128572,0.0011487957499236841,0.005318155918316192
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone,p,68.90018334727246,20.589840701156408,0.07132193271340737
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone,s,104.85176895373311,2.9788757039726392,0.1946715438172999
grocery_and_pharmacy_percent_change_from_baseline,Estimates: Not Hispanic or Latino: Some other race alone,a,163.91975443751912,0.0011509365283089376,0.0034824133349493636
